dataset,batch_size,technique,accuracy,precision,recall,f1,num_drifts,num_batches,auc,drift_alignment_with_batch,scenario,type_of_dataset,algorithm,run_id,algorithm_seed
synthetic_dataset_with_switching_drifts_abrupt,1500,KS95,0.6248375,0.6252336213257895,0.6248375,0.6245548913776152,26,53,0.62485262839292,1.0,switching_abrupt,synthetic,NB,1,1042
synthetic_dataset_with_switching_drifts_abrupt,1500,KS90,0.6244375,0.6246098831506037,0.6244375,0.6243169888095981,27,53,0.6244473895203353,1.0,switching_abrupt,synthetic,NB,1,1042
synthetic_dataset_with_switching_drifts_abrupt,1500,HD,0.612375,0.6123800930799396,0.612375,0.6123723072023891,13,53,0.6123764914938887,1.0,switching_abrupt,synthetic,NB,1,1042
synthetic_dataset_with_switching_drifts_abrupt,1500,JS,0.612375,0.6123800930799396,0.612375,0.6123723072023891,13,53,0.6123764914938887,1.0,switching_abrupt,synthetic,NB,1,1042
synthetic_dataset_with_switching_drifts_abrupt,2000,Base,0.6134,0.6156700073509619,0.6134,0.611453685741124,0,40,0.6133611080417352,1.0,switching_abrupt,synthetic,NB,1,1042
synthetic_dataset_with_switching_drifts_abrupt,2000,KS95,0.613975,0.6139757747708693,0.613975,0.6139732860391276,20,40,0.6139738657270943,1.0,switching_abrupt,synthetic,NB,1,1042
synthetic_dataset_with_switching_drifts_abrupt,2000,KS90,0.613975,0.6139757747708693,0.613975,0.6139732860391276,20,40,0.6139738657270943,1.0,switching_abrupt,synthetic,NB,1,1042
synthetic_dataset_with_switching_drifts_abrupt,2000,HD,0.6141125,0.6141212291668294,0.6141125,0.6141023438067168,12,40,0.614109708893187,1.0,switching_abrupt,synthetic,NB,1,1042
synthetic_dataset_with_switching_drifts_abrupt,2000,JS,0.6141125,0.6141212291668294,0.6141125,0.6141023438067168,12,40,0.614109708893187,1.0,switching_abrupt,synthetic,NB,1,1042
synthetic_dataset_with_switching_drifts_abrupt,2500,Base,0.6127125,0.6144755069946838,0.6127125,0.6111796413422163,0,32,0.6126780009600953,1.0,switching_abrupt,synthetic,NB,1,1042
synthetic_dataset_with_switching_drifts_abrupt,2500,KS95,0.6060625,0.6060944955773209,0.6060625,0.6060378648509366,18,32,0.6060668839602323,1.0,switching_abrupt,synthetic,NB,1,1042
synthetic_dataset_with_switching_drifts_abrupt,2500,KS90,0.6060625,0.6060944955773209,0.6060625,0.6060378648509366,18,32,0.6060668839602323,1.0,switching_abrupt,synthetic,NB,1,1042
synthetic_dataset_with_switching_drifts_abrupt,2500,HD,0.6074,0.6081558919173543,0.6074,0.6066870819020397,7,32,0.6073766162314264,1.0,switching_abrupt,synthetic,NB,1,1042
synthetic_dataset_with_switching_drifts_abrupt,2500,JS,0.6098,0.6120239872415267,0.6098,0.6078117768336481,4,32,0.6097608732026641,1.0,switching_abrupt,synthetic,NB,1,1042
synthetic_dataset_no_drifts,1000,Base,0.65825,0.6583897254586127,0.65825,0.6581686930123906,0,80,0.6582415641180731,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,1000,KS95,0.652925,0.6529401550926104,0.652925,0.6529183067616572,5,80,0.6529274662605585,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,1000,KS90,0.6531375,0.6531575279005799,0.6531375,0.6531237039751299,11,80,0.6531340744480576,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,1000,HD,0.657775,0.6577988315625642,0.657775,0.6577595477840914,5,80,0.657771348975833,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,1000,JS,0.6557,0.6558545209433023,0.6557,0.6556082428664043,5,80,0.6556910683465482,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,1500,Base,0.65765,0.657804088346783,0.65765,0.6575601551700296,0,53,0.657641137686444,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,1500,KS95,0.6534375,0.6534450589220338,0.6534375,0.6534345357324535,6,53,0.6534391620403465,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,1500,KS90,0.6531375,0.6531375652097573,0.6531375,0.6531371528659157,9,53,0.6531369756989351,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,1500,HD,0.6554625,0.6556035763210131,0.6554625,0.6553782544846581,3,53,0.6554539463998187,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,1500,JS,0.6572,0.6573172006484979,0.6572,0.6571306455482265,2,53,0.6571922238006477,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2000,Base,0.6575125,0.6576508332317323,0.6575125,0.6574314134776394,0,40,0.6575040845199855,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2000,KS95,0.6543625,0.6546209518078342,0.6543625,0.6542261132828638,6,40,0.654373471072975,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2000,KS90,0.6562125,0.6562967827914393,0.6562125,0.656170638754444,7,40,0.6562186178811319,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2000,HD,0.6568,0.6569581595354628,0.6568,0.6567071291981569,1,40,0.6567909999292775,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2000,JS,0.6568,0.6569581595354628,0.6568,0.6567071291981569,1,40,0.6567909999292775,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2500,Base,0.657725,0.6578185481678211,0.657725,0.6576693753681059,0,32,0.6577180352097056,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2500,KS95,0.65615,0.6561529734839074,0.65615,0.6561491180231427,3,32,0.6561509409856596,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2500,KS90,0.6568125,0.656816886822475,0.6568125,0.6568089288218872,4,32,0.656810766810257,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2500,HD,0.6565625,0.656571794240663,0.6565625,0.6565588141845682,1,32,0.6565643554857176,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2500,JS,0.6569,0.6569302588562066,0.6569,0.6568805965144919,1,32,0.6568959087110124,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_with_parallel_drifts_abrupt,1000,Base,0.7073375,0.7192007083440217,0.7073375,0.7032735142006097,0,80,0.7072352617894974,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1000,KS95,0.742525,0.7427780310395165,0.742525,0.7424522497108358,7,80,0.7425104747345822,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1000,KS90,0.7420875,0.7423686233161824,0.7420875,0.742006721385287,8,80,0.7420721978365264,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1000,HD,0.7243125,0.7311531991840973,0.7243125,0.7222243852180261,4,80,0.724236809181307,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1000,JS,0.7243125,0.7311531991840973,0.7243125,0.7222243852180261,4,80,0.724236809181307,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1500,Base,0.7082875,0.7187585887185669,0.7082875,0.7047076737471223,0,53,0.7081913218964808,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1500,KS95,0.73205,0.7346050236392688,0.73205,0.7312991469517086,8,53,0.7320039229405033,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1500,KS90,0.734825,0.73554683532079,0.734825,0.7346115586211828,11,53,0.7348003625815277,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1500,HD,0.699425,0.716549736840157,0.699425,0.6932997330605886,4,53,0.6993015041527141,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1500,JS,0.699425,0.716549736840157,0.699425,0.6932997330605886,4,53,0.6993015041527141,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2000,Base,0.7102875,0.7193519673189313,0.7102875,0.7072202594150881,0,40,0.710198104682924,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2000,KS95,0.7221625,0.7299542153699525,0.7221625,0.7197528127374359,6,40,0.7220815356561757,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2000,KS90,0.726175,0.7300535238621109,0.726175,0.7249910707312436,9,40,0.7261177621839117,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2000,HD,0.7208375,0.7235842586877791,0.7208375,0.7199553649674509,5,40,0.720788559666241,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2000,JS,0.7208375,0.7235842586877791,0.7208375,0.7199553649674509,5,40,0.720788559666241,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2500,Base,0.712425,0.7208587743689967,0.712425,0.7096124025757236,0,32,0.7123390516345864,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2500,KS95,0.7275875,0.730880127395994,0.7275875,0.7265900560143729,6,32,0.7275348242063497,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2500,KS90,0.7302375,0.7314972510669795,0.7302375,0.7298561281237748,9,32,0.7302047981255485,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2500,HD,0.685675,0.7054527066578468,0.685675,0.6778479122358824,3,32,0.6855387623656151,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2500,JS,0.6811625,0.7041931661355862,0.6811625,0.6718270156723405,4,32,0.6810150698396629,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1000,Base,0.7626625,0.7629679033168094,0.7626625,0.7625883755403904,0,80,0.7626472354642896,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1000,KS95,0.7594,0.760214482759953,0.7594,0.7592029064820375,30,80,0.7593751626466089,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1000,KS90,0.75965,0.7604291533659382,0.75965,0.7594616276106967,31,80,0.7596257097134339,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1000,HD,0.7623125,0.7627451456414829,0.7623125,0.7622084251908,10,80,0.7622943914441435,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1000,JS,0.7618625,0.7627595838252721,0.7618625,0.761650164928517,8,80,0.7618365817186328,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1500,Base,0.7622625,0.7624859509109151,0.7622625,0.7622074242925204,0,53,0.7622493789096807,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1500,KS95,0.7622125,0.7624962359667841,0.7622125,0.7621431959761454,24,53,0.76219776012016,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1500,KS90,0.7618625,0.7620948702803777,0.7618625,0.7618051337242246,25,53,0.7618491161032296,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1500,HD,0.7614625,0.7618716205757251,0.7614625,0.7613632327896059,15,53,0.7614448501687134,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1500,JS,0.7614625,0.7618716205757251,0.7614625,0.7613632327896059,15,53,0.7614448501687134,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2000,Base,0.76315,0.7632827357298945,0.76315,0.763116711025336,0,40,0.763139821778926,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2000,KS95,0.7629625,0.7632531879890353,0.7629625,0.762891989840427,19,40,0.762947607569262,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2000,KS90,0.7629875,0.7631043881999577,0.7629875,0.7629579431107899,20,40,0.7629779232174726,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2000,HD,0.762175,0.7623606512132685,0.762175,0.7621288375468994,12,40,0.7621630054060511,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2000,JS,0.761925,0.7622131759573374,0.761925,0.7618544890858575,10,40,0.7619101395874506,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2500,Base,0.7628125,0.7629184766788203,0.7628125,0.7627855132168306,0,32,0.7628033605838229,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2500,KS95,0.7571125,0.7573963935363128,0.7571125,0.7570402496751221,19,32,0.7570976030903523,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2500,KS90,0.756775,0.7570762958074986,0.756775,0.7566982820970869,20,32,0.7567596543941104,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2500,HD,0.7603625,0.7603701281033594,0.7603625,0.7603615140762606,9,32,0.7603645149665818,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2500,JS,0.760375,0.7603758514629378,0.760375,0.7603750260592194,10,32,0.7603754509124547,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1000,Base,0.7515875,0.753086084468943,0.7515875,0.7512066901916452,0,80,0.7515534582206165,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1000,KS95,0.7581,0.7585072234227701,0.7581000000000001,0.7579984673054636,11,80,0.7580822710317388,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1000,KS90,0.7576625,0.7581062467972719,0.7576625,0.7575517719703233,12,80,0.757643994133683,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1000,HD,0.7467375,0.7519846620196325,0.7467375,0.745388059712776,4,80,0.7466739888597727,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1000,JS,0.748225,0.7515121852599698,0.748225,0.7473806795139144,4,80,0.7481746040711813,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1500,Base,0.7522125,0.7534437616132298,0.7522125,0.7518998694676475,0,53,0.752181630576561,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1500,KS95,0.752,0.75290508313099,0.752,0.7517681762173448,9,53,0.7519734507296734,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1500,KS90,0.7537375,0.75399757615832,0.7537375,0.7536692577047087,12,53,0.7537231255067679,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1500,HD,0.744275,0.7459921787658655,0.744275,0.7438136551318375,8,53,0.7442380541822602,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1500,JS,0.744275,0.7459921787658655,0.744275,0.7438136551318375,8,53,0.7442380541822602,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2000,Base,0.7533375,0.7542240168961184,0.7533375,0.753112742826854,0,40,0.7533112908164571,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2000,KS95,0.7508125,0.7527879076724504,0.7508125,0.7503102713834499,6,40,0.7507734482484212,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2000,KS90,0.7524625,0.7534162984320406,0.7524625,0.7522194045675669,9,40,0.7524352838957644,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2000,HD,0.7523625,0.7530625995108184,0.7523625,0.7521825526900148,5,40,0.7523391119471325,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2000,JS,0.7523625,0.7530625995108184,0.7523625,0.7521825526900148,5,40,0.7523391119471325,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2500,Base,0.7533875,0.754176125843804,0.7533875,0.7531870683628237,0,32,0.7533627564808606,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2500,KS95,0.75165,0.752690598751734,0.75165,0.7513835867273388,6,32,0.7516215473352471,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2500,KS90,0.75145,0.7518323924301902,0.75145,0.751349213183729,9,32,0.751432572190563,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2500,HD,0.7503625,0.751944689685495,0.7503625,0.7499569446672727,4,32,0.7503274510319546,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2500,JS,0.7496875,0.7515652146880467,0.7496875,0.7492052956170322,2,32,0.7496493223877624,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1000,Base,0.731375,0.732525704996148,0.731375,0.7310291119520907,0,80,0.7313437974350949,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1000,KS95,0.746125,0.7464006520903076,0.746125,0.7460482714151976,23,80,0.7461099743654492,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1000,KS90,0.7464125,0.7466599428293037,0.7464125,0.7463434895437132,24,80,0.746398251148661,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1000,HD,0.741225,0.7422863229232284,0.741225,0.7409297248852897,14,80,0.7411956424779137,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1000,JS,0.741225,0.7422863229232284,0.741225,0.7409297248852897,14,80,0.7411956424779137,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1500,Base,0.7307,0.731429432550319,0.7307,0.7304770745878766,0,53,0.7306750094230542,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1500,KS95,0.743025,0.7430918357039689,0.743025,0.743004405488644,23,53,0.743017343872654,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1500,KS90,0.742725,0.7427621936294044,0.742725,0.7427129325162363,24,53,0.7427191811443731,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1500,HD,0.7365375,0.7366918191283331,0.7365375,0.7364898802193856,15,53,0.7365259123401516,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1500,JS,0.73585,0.7361477457394214,0.73585,0.73576022305306,14,53,0.7358340477479429,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2000,Base,0.7303125,0.7307226424823355,0.7303125,0.7301846160258599,0,40,0.7302936231935552,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2000,KS95,0.7362,0.7363250913843733,0.7362,0.7361608606803094,19,40,0.7361895167700988,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2000,KS90,0.7370375,0.7370447186476485,0.7370375,0.7370344203749685,20,40,0.7370346627296636,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2000,HD,0.7362375,0.7362383085888853,0.7362375,0.7362375305387528,12,40,0.7362379214946586,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2000,JS,0.7362375,0.7362383085888853,0.7362375,0.7362375305387528,12,40,0.7362379214946586,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2500,Base,0.7300875,0.7303763588752432,0.7300875,0.7299961376668871,0,32,0.7300715761485504,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2500,KS95,0.72975,0.7298367611494421,0.72975,0.729720747736663,17,32,0.7297410649580028,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2500,KS90,0.729675,0.7297551582362201,0.729675,0.7296478131349042,18,32,0.7296663930258321,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2500,HD,0.7274125,0.7282605660004865,0.7274125,0.7271473647020826,4,32,0.7273853959669438,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2500,JS,0.7274125,0.7282605660004865,0.7274125,0.7271473647020826,4,32,0.7273853959669438,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1000,Base,0.768875,0.768991612637244,0.768875,0.7688468834083553,0,80,0.7688655480376851,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1000,KS95,0.7647875,0.7649528856974103,0.7647875,0.7647470185466068,1,80,0.7647762183442922,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1000,KS90,0.7651875,0.7653632550707591,0.7651875,0.7651447420605583,2,80,0.7651758905252912,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1000,HD,0.7698875,0.7699706365849196,0.7698875,0.7698672093408135,6,80,0.7698794816264781,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1000,JS,0.7698875,0.7699706365849196,0.7698875,0.7698672093408135,6,80,0.7698794816264781,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1500,Base,0.76905,0.7691453410549814,0.76905,0.769026773119416,0,53,0.7690414231723396,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1500,KS95,0.767825,0.7678633471044013,0.767825,0.7678148920492033,2,53,0.7678194191117428,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1500,KS90,0.7680125,0.768136949274836,0.7680125,0.7679823910893039,3,53,0.7680027301895903,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1500,HD,0.7702,0.7703281803431391,0.7702,0.7701695824880532,2,53,0.770190133426821,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1500,JS,0.7702,0.7703281803431391,0.7702,0.7701695824880532,2,53,0.770190133426821,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2000,Base,0.76905,0.7691160834785467,0.76905,0.7690335036669504,0,40,0.7690428012983948,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2000,KS95,0.7664125,0.7664747723078064,0.7664125,0.7663965484492079,1,40,0.7664054633416828,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2000,KS90,0.769275,0.7693411446164662,0.769275,0.769258519738286,4,40,0.7692678014706607,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2000,HD,0.7691625,0.7692939930052732,0.7691625,0.7691310751236022,2,40,0.7691524904448755,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2000,JS,0.7691625,0.7692939930052732,0.7691625,0.7691310751236022,2,40,0.7691524904448755,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2500,Base,0.7688875,0.7689508268113987,0.7688875,0.7688716216840393,0,32,0.7688804433615894,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2500,KS95,0.7703875,0.7705862486438038,0.7703875,0.7703413979221814,1,32,0.7703753038810921,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2500,KS90,0.7687875,0.768837544368694,0.7687875,0.768774710588073,6,32,0.7687811870355963,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2500,HD,0.7688875,0.7689508268113987,0.7688875,0.7688716216840393,0,32,0.7688804433615894,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2500,JS,0.7688875,0.7689508268113987,0.7688875,0.7688716216840393,0,32,0.7688804433615894,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1000,Base,0.6436,0.6456271250700821,0.6436,0.642374064555007,0,80,0.6436234429797509,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1000,KS95,0.647425,0.6477171755340031,0.6474249999999999,0.6472573781543517,7,80,0.647433743589399,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1000,KS90,0.6463125,0.6465619345103989,0.6463125,0.6461683164555753,11,80,0.6463205984112957,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1000,HD,0.6451375,0.6480262221817423,0.6451375,0.643419523157118,4,80,0.6451652882264461,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1000,JS,0.64735,0.6488722137880836,0.64735,0.6464617615314646,4,80,0.6473700735792117,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1500,Base,0.6427375,0.6443941980387411,0.6427375,0.6417268695560265,0,53,0.6427587678414028,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1500,KS95,0.6450125,0.6452398015935825,0.6450125,0.6448797219328597,10,53,0.6450202582032414,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1500,KS90,0.643975,0.6444253272070651,0.643975,0.6437060595749357,12,53,0.6439860130377622,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1500,HD,0.6417375,0.642797870882806,0.6417375,0.6410850336698757,6,53,0.6417545776807324,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1500,JS,0.6417375,0.642797870882806,0.6417375,0.6410850336698757,6,53,0.6417545776807324,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,2000,Base,0.6424375,0.6438135371953309,0.6424375,0.6415957774444703,0,40,0.6424569077931053,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,2000,KS95,0.64275,0.6430143840344065,0.64275,0.6425916470822988,8,40,0.6427584428413509,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,2000,KS90,0.64205,0.6421974278641043,0.64205,0.6419623233804967,10,40,0.6420562827290053,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,2000,HD,0.640725,0.6408898457981071,0.640725,0.640625388302138,9,40,0.6407316825170692,1.0,parallel_abrupt,synthetic,NB,18,18042
