dataset,batch_size,technique,accuracy,precision,recall,f1,num_drifts,num_batches,auc,drift_alignment_with_batch,scenario,type_of_dataset,algorithm,run_id,algorithm_seed
synthetic_dataset_no_drifts,1500,JS,0.6572,0.6573172006484979,0.6572,0.6571306455482265,2,53,0.6571922238006477,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2000,Base,0.6575125,0.6576508332317323,0.6575125,0.6574314134776394,0,40,0.6575040845199855,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2000,KS95,0.6543625,0.6546209518078342,0.6543625,0.6542261132828638,6,40,0.654373471072975,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2000,KS90,0.6562125,0.6562967827914393,0.6562125,0.656170638754444,7,40,0.6562186178811319,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2000,HD,0.6568,0.6569581595354628,0.6568,0.6567071291981569,1,40,0.6567909999292775,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2000,JS,0.6568,0.6569581595354628,0.6568,0.6567071291981569,1,40,0.6567909999292775,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2500,Base,0.657725,0.6578185481678211,0.657725,0.6576693753681059,0,32,0.6577180352097056,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2500,KS95,0.65615,0.6561529734839074,0.65615,0.6561491180231427,3,32,0.6561509409856596,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2500,KS90,0.6568125,0.656816886822475,0.6568125,0.6568089288218872,4,32,0.656810766810257,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2500,HD,0.6565625,0.656571794240663,0.6565625,0.6565588141845682,1,32,0.6565643554857176,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_no_drifts,2500,JS,0.6569,0.6569302588562066,0.6569,0.6568805965144919,1,32,0.6568959087110124,1.0,no_drifts,synthetic,NB,1,1042
synthetic_dataset_with_parallel_drifts_abrupt,1000,Base,0.728525,0.7326878388273903,0.728525,0.7272800959260621,0,80,0.7284660577318255,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1000,KS95,0.6939125,0.704434194674674,0.6939125,0.6898693117493083,28,80,0.693812745262883,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1000,KS90,0.6939125,0.704434194674674,0.6939125,0.6898693117493083,28,80,0.693812745262883,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1000,HD,0.7092625,0.7178618921550378,0.7092625,0.7063225860675085,11,80,0.7091751163996984,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1000,JS,0.7119875,0.7196504896810687,0.7119875,0.7094142612555215,12,80,0.7119053247400143,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1500,Base,0.7292625,0.7325769341965963,0.7292625,0.7282720125797759,0,53,0.7292098473637894,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1500,KS95,0.6974625,0.7067800208244988,0.6974625,0.6939666359461913,25,53,0.6973691354857444,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1500,KS90,0.7001875,0.7075442743771054,0.7001875,0.6974641250101631,26,53,0.7001046375801132,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1500,HD,0.7089125,0.7162881999216912,0.7089125,0.7063700109548138,9,53,0.708831241136419,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1500,JS,0.7228125,0.726303464337928,0.7228125,0.7217149809471346,7,53,0.7227577205488798,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2000,Base,0.730875,0.7336693648457077,0.730875,0.730047605454372,0,40,0.7308267345392186,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2000,KS95,0.6953375,0.7054078329124788,0.6953375,0.6915053400818159,22,40,0.6952401307307251,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2000,KS90,0.6975875,0.7048036808354152,0.6975875,0.6948565537837084,25,40,0.6975048762146709,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2000,HD,0.7287,0.7320924740853534,0.7287,0.7276821292043496,4,40,0.7286466797451142,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2000,JS,0.7273625,0.731499128733227,0.7273625,0.7261136589796404,1,40,0.7273035896543109,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2500,Base,0.730925,0.7334723420025838,0.730925,0.7301695632972155,0,32,0.7308788783291411,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2500,KS95,0.70615,0.7117884249460347,0.70615,0.7041453936687967,23,32,0.7060781343410716,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2500,KS90,0.70615,0.7117884249460347,0.70615,0.7041453936687967,23,32,0.7060781343410716,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2500,HD,0.7273875,0.730163176963704,0.7273875,0.7265421542458101,5,32,0.7273390240564404,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,2500,JS,0.7310625,0.7333907349504055,0.7310625,0.7303714923601132,2,32,0.7310183799984471,1.0,parallel_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1000,Base,0.769025,0.7691339644270127,0.769025,0.7689986583718431,0,80,0.7690158544027634,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1000,KS95,0.7616875,0.7618168089460217,0.7616875,0.7616546387139144,45,80,0.7616774190967739,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1000,KS90,0.76145,0.7616950317373238,0.76145,0.7613894367886677,49,80,0.7614362548496326,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1000,HD,0.767075,0.7671174943339483,0.767075,0.7670638335504624,3,80,0.7670691341623059,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1000,JS,0.767075,0.7671174943339483,0.767075,0.7670638335504624,3,80,0.7670691341623059,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1500,Base,0.7688125,0.7689049846461181,0.7688125,0.7687898831469322,0,53,0.7688040433030957,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1500,KS95,0.7664625,0.7665545988263691,0.7664625,0.7664395374773907,25,53,0.7664540196288587,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1500,KS90,0.7643,0.7644206064904568,0.7643,0.7642698778006288,31,53,0.764290303909764,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1500,HD,0.769975,0.7701036547463184,0.769975,0.7699444201167631,2,53,0.7699651113795384,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,1500,JS,0.769975,0.7701036547463184,0.769975,0.7699444201167631,2,53,0.7699651113795384,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2000,Base,0.768625,0.7686840010787106,0.768625,0.7686100960657656,0,40,0.7686181728482886,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2000,KS95,0.766825,0.7669770580835724,0.766825,0.7667882395781136,22,40,0.7668142120921311,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2000,KS90,0.7663875,0.7665447503413377,0.7663875,0.7663494123599196,24,40,0.7663765258195276,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2000,HD,0.767825,0.7679124527841404,0.767825,0.7678033654678739,2,40,0.7678167503596995,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2000,JS,0.7687375,0.7689415815328866,0.7687375,0.7686895791232395,5,40,0.7687251057426591,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2500,Base,0.7690875,0.7691398360164632,0.7690875,0.7690742058332738,0,32,0.7690810560151835,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2500,KS95,0.7672125,0.7672128108120403,0.7672125,0.7672122093422031,14,32,0.7672116545839229,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2500,KS90,0.7680375,0.7680941917280855,0.7680375,0.7680230666161264,23,32,0.7680307927110758,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2500,HD,0.7690875,0.7691398360164632,0.7690875,0.7690742058332738,0,32,0.7690810560151835,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_incremental,2500,JS,0.7690875,0.7691398360164632,0.7690875,0.7690742058332738,0,32,0.7690810560151835,1.0,switching_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1000,Base,0.7677,0.7678251605171963,0.7677,0.767669651532892,0,80,0.7676901971378072,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1000,KS95,0.7648625,0.7652554000492121,0.7648625,0.7647696236997199,20,80,0.7648453121471921,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1000,KS90,0.7642875,0.7649077092519223,0.7642875,0.7641421873323663,22,80,0.7642659804536414,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1000,HD,0.765575,0.7656840619199009,0.765575,0.7655478876920321,4,80,0.765565786136305,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1000,JS,0.765575,0.7656840619199009,0.765575,0.7655478876920321,4,80,0.765565786136305,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1500,Base,0.7678,0.7679133355584474,0.7678,0.7677723898949472,0,53,0.7677906565897215,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1500,KS95,0.7659625,0.7664900006030592,0.7659625,0.7658400144499821,10,53,0.7659426879873705,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1500,KS90,0.76595,0.7661802880751096,0.76595,0.7658949734392311,12,53,0.7659367832953498,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1500,HD,0.7692,0.7693646408302711,0.7692,0.7691611069407797,2,53,0.7691888420352072,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,1500,JS,0.7692,0.7693646408302711,0.7692,0.7691611069407797,2,53,0.7691888420352072,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2000,Base,0.7682375,0.7683069864467806,0.7682375,0.76822010148427,0,40,0.7682301147386815,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2000,KS95,0.768125,0.768237932814352,0.7681250000000001,0.7680975549432983,15,40,0.7681156787135666,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2000,KS90,0.768225,0.76831901513466,0.768225,0.7682019222626157,18,40,0.7682164662907319,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2000,HD,0.768925,0.7691310918431811,0.768925,0.7688767009566919,2,40,0.768912551198672,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2000,JS,0.768925,0.7691310918431811,0.768925,0.7688767009566919,2,40,0.768912551198672,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2500,Base,0.7682125,0.7682768921335961,0.7682125,0.7681962853862294,0,32,0.7682053772197419,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2500,KS95,0.7677625,0.7677659231443178,0.7677625,0.7677611787392343,10,32,0.7677605831291965,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2500,KS90,0.7655125,0.7655900216884999,0.7655125,0.7654928037581326,16,32,0.7655046751520169,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2500,HD,0.7682125,0.7682768921335961,0.7682125,0.7681962853862294,0,32,0.7682053772197419,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_incremental,2500,JS,0.7682125,0.7682768921335961,0.7682125,0.7681962853862294,0,32,0.7682053772197419,1.0,parallel_incremental,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1000,Base,0.7335,0.7337238555948453,0.7335,0.7334304149976568,0,80,0.7334860365752467,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1000,KS95,0.717775,0.7177875654165334,0.717775,0.717772363647205,75,80,0.7177778682986804,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1000,KS90,0.717775,0.7177875654165334,0.717775,0.717772363647205,75,80,0.7177778682986804,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1000,HD,0.73465,0.7348468558235351,0.73465,0.7345890316142337,2,80,0.734636912456386,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1000,JS,0.7321375,0.7321432914317171,0.7321375,0.7321348083229419,13,80,0.7321348777282659,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1500,Base,0.7334125,0.7335298901681743,0.7334125,0.7333747938312355,0,53,0.73340226619861,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1500,KS95,0.723,0.7231178887511797,0.723,0.7229678150385165,49,53,0.7230096098042325,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1500,KS90,0.723,0.7231178887511797,0.723,0.7229678150385165,49,53,0.7230096098042325,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1500,HD,0.7305125,0.7307315323047674,0.7305125,0.730442678631347,5,53,0.7304985889754823,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,1500,JS,0.7305125,0.7307315323047674,0.7305125,0.730442678631347,5,53,0.7304985889754823,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2000,Base,0.735225,0.7352511652381253,0.735225,0.7352156371724986,0,40,0.7352199629027841,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2000,KS95,0.7299375,0.7300221318013024,0.7299375,0.7299161585126781,36,40,0.7299454635519954,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2000,KS90,0.7303125,0.7304279210178564,0.7303125,0.7302828155673333,37,40,0.7303218638401769,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2000,HD,0.7319625,0.7320974722805691,0.7319625,0.7319189708878042,7,40,0.7319515213378835,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2000,JS,0.735,0.7352167195667113,0.735,0.7349333540053257,2,40,0.7349863002238862,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2500,Base,0.7351375,0.735150607674954,0.7351375,0.7351323644016232,0,32,0.7351338081493219,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2500,KS95,0.7317,0.7317040406264966,0.7317,0.731699516053415,29,32,0.7317014133338946,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2500,KS90,0.7317,0.7317040406264966,0.7317,0.731699516053415,29,32,0.7317014133338946,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2500,HD,0.73515,0.7352237001659699,0.73515,0.7351259565110329,4,32,0.7351418347179673,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_with_switching_drifts_abrupt,2500,JS,0.73535,0.7353805772355989,0.73535,0.7353392523936823,5,32,0.7353445911232025,1.0,switching_abrupt,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1000,Base,0.768875,0.768991612637244,0.768875,0.7688468834083553,0,80,0.7688655480376851,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1000,KS95,0.7647875,0.7649528856974103,0.7647875,0.7647470185466068,1,80,0.7647762183442922,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1000,KS90,0.7651875,0.7653632550707591,0.7651875,0.7651447420605583,2,80,0.7651758905252912,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1000,HD,0.7698875,0.7699706365849196,0.7698875,0.7698672093408135,6,80,0.7698794816264781,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1000,JS,0.7698875,0.7699706365849196,0.7698875,0.7698672093408135,6,80,0.7698794816264781,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1500,Base,0.76905,0.7691453410549814,0.76905,0.769026773119416,0,53,0.7690414231723396,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1500,KS95,0.767825,0.7678633471044013,0.767825,0.7678148920492033,2,53,0.7678194191117428,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1500,KS90,0.7680125,0.768136949274836,0.7680125,0.7679823910893039,3,53,0.7680027301895903,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1500,HD,0.7702,0.7703281803431391,0.7702,0.7701695824880532,2,53,0.770190133426821,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,1500,JS,0.7702,0.7703281803431391,0.7702,0.7701695824880532,2,53,0.770190133426821,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2000,Base,0.76905,0.7691160834785467,0.76905,0.7690335036669504,0,40,0.7690428012983948,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2000,KS95,0.7664125,0.7664747723078064,0.7664125,0.7663965484492079,1,40,0.7664054633416828,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2000,KS90,0.769275,0.7693411446164662,0.769275,0.769258519738286,4,40,0.7692678014706607,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2000,HD,0.7691625,0.7692939930052732,0.7691625,0.7691310751236022,2,40,0.7691524904448755,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2000,JS,0.7691625,0.7692939930052732,0.7691625,0.7691310751236022,2,40,0.7691524904448755,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2500,Base,0.7688875,0.7689508268113987,0.7688875,0.7688716216840393,0,32,0.7688804433615894,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2500,KS95,0.7703875,0.7705862486438038,0.7703875,0.7703413979221814,1,32,0.7703753038810921,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2500,KS90,0.7687875,0.768837544368694,0.7687875,0.768774710588073,6,32,0.7687811870355963,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2500,HD,0.7688875,0.7689508268113987,0.7688875,0.7688716216840393,0,32,0.7688804433615894,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_no_drifts,2500,JS,0.7688875,0.7689508268113987,0.7688875,0.7688716216840393,0,32,0.7688804433615894,1.0,no_drifts,synthetic,NB,27,27042
synthetic_dataset_with_parallel_drifts_abrupt,1000,Base,0.6433,0.6440580711391135,0.6433,0.642841632831668,0,80,0.6433143529302966,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1000,KS95,0.6291375,0.6297860915439892,0.6291375,0.6286862286143798,30,80,0.6291514656642345,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1000,KS90,0.6271625,0.6275221359741001,0.6271625,0.6269090940898946,35,80,0.6271729453476713,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1000,HD,0.6375875,0.6380486401112349,0.6375875,0.6372942007582031,14,80,0.6375988970158235,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1000,JS,0.6395625,0.6397374811439877,0.6395625,0.6394553860235996,12,80,0.6395694173311068,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1500,Base,0.642975,0.6436351408838913,0.642975,0.6425750959970683,0,53,0.6429884028781445,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1500,KS95,0.632425,0.6326210647473008,0.632425,0.63229574463997,26,53,0.6324325211892033,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1500,KS90,0.63235,0.6325469801626749,0.63235,0.6322200275247224,27,53,0.6323575411772066,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1500,HD,0.64315,0.6436010336639121,0.64315,0.6428784689651569,2,53,0.6431610529057683,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,1500,JS,0.643425,0.644330104062697,0.643425,0.6428776533566014,3,53,0.6434406829505093,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,2000,Base,0.6461125,0.646873962855124,0.6461125,0.6456643953176948,0,40,0.6461267483802797,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,2000,KS95,0.63815,0.6384243484854969,0.63815,0.637977968617038,22,40,0.6381587421053988,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,2000,KS90,0.6378625,0.6380602402402694,0.6378625,0.6377390337043065,23,40,0.6378699070591852,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,2000,HD,0.64605,0.6467979209767345,0.64605,0.645609668212423,3,40,0.6460641233702598,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,2000,JS,0.6467625,0.6474820776279703,0.6467625,0.6463418833165666,1,40,0.6467763184842109,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,2500,Base,0.644475,0.6451389632042417,0.644475,0.644078561944504,0,32,0.6444883731181397,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,2500,KS95,0.6371125,0.6374357737182909,0.6371125,0.6369070620818348,22,32,0.6371220369395258,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,2500,KS90,0.6371125,0.6374357737182909,0.6371125,0.6369070620818348,22,32,0.6371220369395258,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,2500,HD,0.6435,0.6435562245789819,0.6435,0.6434681751957402,2,32,0.6435038029606085,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_parallel_drifts_abrupt,2500,JS,0.6435,0.6435562245789819,0.6435,0.6434681751957402,2,32,0.6435038029606085,1.0,parallel_abrupt,synthetic,NB,18,18042
synthetic_dataset_with_switching_drifts_incremental,1000,Base,0.6544375,0.6551852948220754,0.6544375,0.6540307866790673,0,80,0.6544512397121984,1.0,switching_incremental,synthetic,NB,18,18042
synthetic_dataset_with_switching_drifts_incremental,1000,KS95,0.6407875,0.6408574151655759,0.6407875,0.6407464796508597,43,80,0.6407917975266875,1.0,switching_incremental,synthetic,NB,18,18042
synthetic_dataset_with_switching_drifts_incremental,1000,KS90,0.6396875,0.6398005394304364,0.6396875,0.6396192563639176,51,80,0.6396930273508843,1.0,switching_incremental,synthetic,NB,18,18042
synthetic_dataset_with_switching_drifts_incremental,1000,HD,0.6546625,0.655603500776062,0.6546625,0.6541508849664435,5,80,0.6546779097484655,1.0,switching_incremental,synthetic,NB,18,18042
synthetic_dataset_with_switching_drifts_incremental,1000,JS,0.6523375,0.6530795923722204,0.6523375,0.6519259218995532,4,80,0.6523512793762047,1.0,switching_incremental,synthetic,NB,18,18042
synthetic_dataset_with_switching_drifts_incremental,1500,Base,0.6536875,0.6544821167473592,0.6536875,0.6532520682658225,0,53,0.653701699592272,1.0,switching_incremental,synthetic,NB,18,18042
synthetic_dataset_with_switching_drifts_incremental,1500,KS95,0.6476875,0.6479331265983715,0.6476875,0.6475474139243501,24,53,0.6476954986312798,1.0,switching_incremental,synthetic,NB,18,18042
synthetic_dataset_with_switching_drifts_incremental,1500,KS90,0.6461125,0.6465780074815606,0.6461125,0.6458400375045902,28,53,0.6461236183797789,1.0,switching_incremental,synthetic,NB,18,18042
synthetic_dataset_with_switching_drifts_incremental,1500,HD,0.6514375,0.6515224678944002,0.6514375,0.6513921096587438,6,53,0.6514420892307343,1.0,switching_incremental,synthetic,NB,18,18042
synthetic_dataset_with_switching_drifts_incremental,1500,JS,0.652975,0.6536031489227824,0.652975,0.6526292445121645,5,53,0.6529876444780232,1.0,switching_incremental,synthetic,NB,18,18042
synthetic_dataset_with_switching_drifts_incremental,2000,Base,0.6532125,0.6539331537044963,0.6532125,0.6528161758399786,0,40,0.6532260395161663,1.0,switching_incremental,synthetic,NB,18,18042
synthetic_dataset_with_switching_drifts_incremental,2000,KS95,0.650225,0.6516299005718889,0.650225,0.6494273747893685,17,40,0.6502441040390566,1.0,switching_incremental,synthetic,NB,18,18042
synthetic_dataset_with_switching_drifts_incremental,2000,KS90,0.6496,0.6505493956343771,0.6496,0.6490586865294826,21,40,0.6496157339385173,1.0,switching_incremental,synthetic,NB,18,18042
synthetic_dataset_with_switching_drifts_incremental,2000,HD,0.6532125,0.6539331537044963,0.6532125,0.6528161758399786,0,40,0.6532260395161663,1.0,switching_incremental,synthetic,NB,18,18042
synthetic_dataset_with_switching_drifts_incremental,2000,JS,0.6532125,0.6539331537044963,0.6532125,0.6528161758399786,0,40,0.6532260395161663,1.0,switching_incremental,synthetic,NB,18,18042
synthetic_dataset_with_switching_drifts_incremental,2500,Base,0.6537625,0.6544793347284554,0.6537625,0.6533703140661858,0,32,0.6537759796041568,1.0,switching_incremental,synthetic,NB,18,18042
